# REM-INV-4 LIVE grants — captured 2026-09-13T05:44:14.707Z
# [TABLES] grantee	schema	table	privilege  (rows=4133)
get_dashboard_kpis(p_store_id uuid, p_date_from timestamp with time zone, p_date_to timestamp with time zone)	16481	EXECUTE
get_dashboard_kpis(p_store_id uuid, p_date_from timestamp with time zone, p_date_to timestamp with time zone)	16482	EXECUTE
get_global_max_operation_date(p_store_id uuid)	16384	EXECUTE
get_global_max_operation_date(p_store_id uuid)	16481	EXECUTE
get_global_max_operation_date(p_store_id uuid)	16482	EXECUTE
get_inventory_report(p_from_date timestamp with time zone, p_to_date timestamp with time zone)	16384	EXECUTE
get_inventory_report(p_store_id uuid, p_from_date timestamp with time zone, p_to_date timestamp with time zone)	16384	EXECUTE
get_inventory_report(p_from_date timestamp with time zone, p_to_date timestamp with time zone)	16482	EXECUTE
get_inventory_report(p_store_id uuid, p_from_date timestamp with time zone, p_to_date timestamp with time zone)	16482	EXECUTE
get_inventory_with_costs(p_store_id uuid)	16384	EXECUTE
get_inventory_with_costs(p_store_id uuid)	16482	EXECUTE
get_low_stock_count(p_store_id uuid)	16384	EXECUTE
get_low_stock_count(p_store_id uuid)	16481	EXECUTE
get_low_stock_count(p_store_id uuid)	16482	EXECUTE
get_my_role()	16384	EXECUTE
get_my_role()	16481	EXECUTE
get_my_role()	16482	EXECUTE
get_my_sales(p_search_query text, p_status text, p_payment_method text, p_date_from timestamp with time zone, p_date_to timestamp with time zone, p_min_amount numeric, p_max_amount numeric, p_sort_column text, p_sort_direction text, p_limit integer, p_offset integer)	16384	EXECUTE
get_my_sales(p_search_query text, p_status text, p_date_from timestamp with time zone, p_date_to timestamp with time zone, p_min_amount numeric, p_max_amount numeric, p_sort_column text, p_sort_direction text, p_limit integer, p_offset integer)	16384	EXECUTE
get_my_sales(p_search_query text, p_status text, p_date_from timestamp with time zone, p_date_to timestamp with time zone, p_min_amount numeric, p_max_amount numeric, p_sort_column text, p_sort_direction text, p_limit integer, p_offset integer)	16482	EXECUTE
get_my_sales(p_search_query text, p_status text, p_payment_method text, p_date_from timestamp with time zone, p_date_to timestamp with time zone, p_min_amount numeric, p_max_amount numeric, p_sort_column text, p_sort_direction text, p_limit integer, p_offset integer)	16482	EXECUTE
get_my_sales_summary(p_period text)	16384	EXECUTE
get_my_sales_summary(p_period text)	16482	EXECUTE
get_new_academy_cards(p_user_id uuid, p_limit integer)	16384	EXECUTE
get_new_academy_cards(p_user_id uuid, p_limit integer)	16481	EXECUTE
get_new_academy_cards(p_user_id uuid, p_limit integer)	16482	EXECUTE
get_or_create_product_cost_sheet(p_product_id uuid, p_store_id uuid, p_template_id text, p_modalidad text, p_pdf_format text)	16384	EXECUTE
get_or_create_product_cost_sheet(p_product_id uuid, p_store_id uuid, p_template_id text, p_modalidad text, p_pdf_format text)	16482	EXECUTE
get_paginated_products(p_store_id uuid, p_search_term text, p_category text, p_limit integer, p_offset integer)	16384	EXECUTE
get_paginated_products(p_store_id uuid, p_search_term text, p_category text, p_limit integer, p_offset integer)	16481	EXECUTE
get_paginated_products(p_store_id uuid, p_search_term text, p_category text, p_limit integer, p_offset integer)	16482	EXECUTE
get_paginated_products_v2(p_limit integer, p_offset integer, p_store_id uuid, p_search_term text, p_category text, p_sort_key text, p_sort_dir text, p_stock_filter text, p_active_filter text)	16384	EXECUTE
get_paginated_products_v2(p_limit integer, p_offset integer, p_store_id uuid, p_search_term text, p_category text, p_sort_key text, p_sort_dir text, p_stock_filter text, p_active_filter text)	16480	EXECUTE
get_paginated_products_v2(p_limit integer, p_offset integer, p_store_id uuid, p_search_term text, p_category text, p_sort_key text, p_sort_dir text, p_stock_filter text, p_active_filter text)	16481	EXECUTE
get_paginated_products_v2(p_limit integer, p_offset integer, p_store_id uuid, p_search_term text, p_category text, p_sort_key text, p_sort_dir text, p_stock_filter text, p_active_filter text)	16482	EXECUTE
get_product_cost_analysis(p_product_id uuid, p_store_id uuid)	16384	EXECUTE
get_product_cost_analysis(p_product_id uuid, p_store_id uuid)	16482	EXECUTE
get_product_stock_ledger(p_product_id uuid, p_store_id uuid)	16384	EXECUTE
get_product_stock_ledger(p_product_id uuid, p_store_id uuid)	16482	EXECUTE
get_product_stock_ledger_paginated(p_product_id uuid, p_store_id uuid, p_limit integer, p_offset integer)	16384	EXECUTE
get_product_stock_ledger_paginated(p_product_id uuid, p_store_id uuid, p_limit integer, p_offset integer)	16481	EXECUTE
get_product_stock_ledger_paginated(p_product_id uuid, p_store_id uuid, p_limit integer, p_offset integer)	16482	EXECUTE
get_product_variants_counts()	16384	EXECUTE
get_product_variants_counts()	16482	EXECUTE
get_products_for_pos(p_store_id uuid, p_search_term text, p_category text, p_limit integer, p_offset integer)	16384	EXECUTE
get_products_for_pos(p_store_id uuid, p_search_term text, p_category text, p_limit integer, p_offset integer)	16480	EXECUTE
get_products_for_pos(p_store_id uuid, p_search_term text, p_category text, p_limit integer, p_offset integer)	16481	EXECUTE
get_products_for_pos(p_store_id uuid, p_search_term text, p_category text, p_limit integer, p_offset integer)	16482	EXECUTE
get_products_for_reception(p_store_id uuid, p_search_term text, p_page integer, p_page_size integer)	16384	EXECUTE
get_products_for_reception(p_store_id uuid, p_search_term text, p_page integer, p_page_size integer)	16481	EXECUTE
get_products_for_reception(p_store_id uuid, p_search_term text, p_page integer, p_page_size integer)	16482	EXECUTE
get_profit_report(p_store_id uuid, p_date_from timestamp with time zone, p_date_to timestamp with time zone, p_limit integer)	16384	EXECUTE
get_profit_report(p_store_id uuid, p_date_from timestamp with time zone, p_date_to timestamp with time zone, p_limit integer)	16481	EXECUTE
get_profit_report(p_store_id uuid, p_date_from timestamp with time zone, p_date_to timestamp with time zone, p_limit integer)	16482	EXECUTE
get_purchases_book(p_store_id uuid, p_year integer, p_month integer)	16384	EXECUTE
get_purchases_book(p_store_id uuid, p_year integer, p_month integer)	16482	EXECUTE
get_reorder_suggestions(p_store_id uuid, p_user_id uuid)	16384	EXECUTE
get_reorder_suggestions(p_store_id uuid, p_user_id uuid)	16482	EXECUTE
get_sales_book(p_store_id uuid, p_year integer, p_month integer)	16384	EXECUTE
get_sales_book(p_store_id uuid, p_year integer, p_month integer)	16482	EXECUTE
get_sales_since_last_closure(p_store_id uuid)	16384	EXECUTE
get_sales_since_last_closure(p_store_id uuid)	16481	EXECUTE
get_sales_since_last_closure(p_store_id uuid)	16482	EXECUTE
get_store_analytics_advanced(p_store_id uuid, p_start_date date, p_end_date date, p_days integer)	16384	EXECUTE
get_store_analytics_advanced(p_store_id uuid, p_start_date date, p_end_date date, p_days integer)	16481	EXECUTE
get_store_analytics_advanced(p_store_id uuid, p_start_date date, p_end_date date, p_days integer)	16482	EXECUTE
get_table_writable_columns(p_table_name text)	142189	EXECUTE
get_table_writable_columns(p_table_name text)	16384	EXECUTE
get_table_writable_columns(p_table_name text)	16482	EXECUTE
get_tax_report(p_store_id uuid, p_year integer, p_month integer)	16384	EXECUTE
get_tax_report(p_store_id uuid, p_year integer, p_month integer)	16482	EXECUTE
get_tenant_cash_report(p_tenant_id uuid, p_start_date timestamp with time zone, p_end_date timestamp with time zone)	16384	EXECUTE
get_tenant_cash_report(p_tenant_id uuid, p_start_date timestamp with time zone, p_end_date timestamp with time zone)	16482	EXECUTE
get_tenant_sales_summary(p_tenant_id uuid, p_days integer)	16384	EXECUTE
get_tenant_sales_summary(p_tenant_id uuid, p_days integer)	16482	EXECUTE
get_transactions(p_store_id uuid, p_search_term text, p_date_from timestamp without time zone, p_date_to timestamp without time zone, p_limit integer)	16384	EXECUTE
get_transactions(p_store_id uuid, p_search_term text, p_date_from timestamp without time zone, p_date_to timestamp without time zone, p_limit integer)	16480	EXECUTE
get_transactions(p_store_id uuid, p_search_term text, p_date_from timestamp without time zone, p_date_to timestamp without time zone, p_limit integer)	16481	EXECUTE
get_transactions(p_store_id uuid, p_search_term text, p_date_from timestamp without time zone, p_date_to timestamp without time zone, p_limit integer)	16482	EXECUTE
get_transactions_with_profit(p_store_id uuid, p_search_term text, p_date_from timestamp without time zone, p_date_to timestamp without time zone, p_limit integer)	16384	EXECUTE
get_transactions_with_profit(p_store_id uuid, p_search_term text, p_date_from timestamp without time zone, p_date_to timestamp without time zone, p_limit integer)	16482	EXECUTE
get_transferable_stores(p_user_id uuid, p_current_store_id uuid)	16384	EXECUTE
get_transferable_stores(p_user_id uuid, p_current_store_id uuid)	16481	EXECUTE
get_transferable_stores(p_user_id uuid, p_current_store_id uuid)	16482	EXECUTE
get_transfers(p_store_id uuid, p_date_from timestamp with time zone, p_date_to timestamp with time zone, p_status text, p_limit integer)	16384	EXECUTE
get_transfers(p_store_id uuid, p_date_from timestamp with time zone, p_date_to timestamp with time zone, p_status text, p_limit integer)	16481	EXECUTE
get_transfers(p_store_id uuid, p_date_from timestamp with time zone, p_date_to timestamp with time zone, p_status text, p_limit integer)	16482	EXECUTE
get_usage_forecast()	16384	EXECUTE
get_usage_forecast()	16482	EXECUTE
get_usage_summary(p_hours integer)	16384	EXECUTE
get_usage_summary(p_hours integer)	16482	EXECUTE
get_user_audit_history(p_user_id uuid, p_limit integer, p_offset integer)	16384	EXECUTE
get_user_audit_history(p_user_id uuid, p_limit integer, p_offset integer)	16482	EXECUTE
get_user_role()	16384	EXECUTE
get_user_role()	16482	EXECUTE
get_users_for_encargado(p_user_id uuid)	16384	EXECUTE
get_users_for_encargado(p_user_id uuid)	16481	EXECUTE
get_users_for_encargado(p_user_id uuid)	16482	EXECUTE
get_worker_commission_summary(p_store_id uuid, p_date_from date, p_date_to date)	16384	EXECUTE
get_worker_commission_summary(p_store_id uuid, p_date_from date, p_date_to date)	16481	EXECUTE
get_worker_commission_summary(p_store_id uuid, p_date_from date, p_date_to date)	16482	EXECUTE
handle_updated_at()	16384	EXECUTE
handle_updated_at()	16481	EXECUTE
handle_updated_at()	16482	EXECUTE
has_any_role(required_roles user_role[])	16384	EXECUTE
has_any_role(required_roles user_role[])	16481	EXECUTE
has_any_role(required_roles user_role[])	16482	EXECUTE
has_management_access_as(p_user_id uuid, p_store_id uuid)	16384	EXECUTE
has_management_access_as(p_user_id uuid, p_store_id uuid)	16482	EXECUTE
has_role(p_required_role user_role)	16384	EXECUTE
has_role(p_user_id uuid, p_required_role user_role)	16384	EXECUTE
has_role(p_user_id uuid, p_required_role user_role)	16481	EXECUTE
has_role(p_required_role user_role)	16481	EXECUTE
has_role(p_required_role user_role)	16482	EXECUTE
has_role(p_user_id uuid, p_required_role user_role)	16482	EXECUTE
has_store_access(p_store_id uuid)	16384	EXECUTE
has_store_access(p_store_id uuid)	16481	EXECUTE
has_store_access(p_store_id uuid)	16482	EXECUTE
has_store_access_as(p_user_id uuid, p_store_id uuid)	16384	EXECUTE
has_store_access_as(p_user_id uuid, p_store_id uuid)	16482	EXECUTE
has_store_role(p_user_id uuid, p_store_id uuid, p_roles text[])	16384	EXECUTE
has_store_role(p_store_id uuid, p_roles text[])	16384	EXECUTE
has_store_role(p_store_id uuid, p_roles text[])	16481	EXECUTE
has_store_role(p_user_id uuid, p_store_id uuid, p_roles text[])	16481	EXECUTE
has_store_role(p_user_id uuid, p_store_id uuid, p_roles text[])	16482	EXECUTE
has_store_role(p_store_id uuid, p_roles text[])	16482	EXECUTE
has_store_role_as(p_user_id uuid, p_store_id uuid, p_roles text[])	16384	EXECUTE
has_store_role_as(p_user_id uuid, p_store_id uuid, p_roles text[])	16482	EXECUTE
increment_user_usage(p_user_id uuid, p_action_type text, p_limit integer)	16384	EXECUTE
increment_user_usage(p_user_id uuid, p_action_type text, p_limit integer)	16481	EXECUTE
increment_user_usage(p_user_id uuid, p_action_type text, p_limit integer)	16482	EXECUTE
int2_dist(smallint, smallint)	10	EXECUTE
int2_dist(smallint, smallint)	16384	EXECUTE
int2_dist(smallint, smallint)	16480	EXECUTE
int2_dist(smallint, smallint)	16481	EXECUTE
int2_dist(smallint, smallint)	16482	EXECUTE
int4_dist(integer, integer)	10	EXECUTE
int4_dist(integer, integer)	16384	EXECUTE
int4_dist(integer, integer)	16480	EXECUTE
int4_dist(integer, integer)	16481	EXECUTE
int4_dist(integer, integer)	16482	EXECUTE
int8_dist(bigint, bigint)	10	EXECUTE
int8_dist(bigint, bigint)	16384	EXECUTE
int8_dist(bigint, bigint)	16480	EXECUTE
int8_dist(bigint, bigint)	16481	EXECUTE
int8_dist(bigint, bigint)	16482	EXECUTE
interval_dist(interval, interval)	10	EXECUTE
interval_dist(interval, interval)	16384	EXECUTE
interval_dist(interval, interval)	16480	EXECUTE
interval_dist(interval, interval)	16481	EXECUTE
interval_dist(interval, interval)	16482	EXECUTE
is_admin()	142104	EXECUTE
is_admin()	16384	EXECUTE
is_admin()	16481	EXECUTE
is_admin()	16482	EXECUTE
is_admin_check(p_user_id uuid)	16384	EXECUTE
is_admin_check(p_user_id uuid)	16482	EXECUTE
is_admin_with_access(p_store_id uuid)	16384	EXECUTE
is_admin_with_access(p_store_id uuid)	16480	EXECUTE
is_admin_with_access(p_store_id uuid)	16481	EXECUTE
is_admin_with_access(p_store_id uuid)	16482	EXECUTE
is_global_admin()	16384	EXECUTE
is_global_admin()	16481	EXECUTE
is_global_admin()	16482	EXECUTE
is_managed_user(p_target_user_id uuid)	16384	EXECUTE
is_managed_user(p_target_user_id uuid)	16481	EXECUTE
is_managed_user(p_target_user_id uuid)	16482	EXECUTE
is_manager_of_store(p_store_id uuid)	16384	EXECUTE
is_manager_of_store(p_store_id uuid)	16482	EXECUTE
is_role_not_changed(p_user_id uuid, p_new_role user_role, p_new_role_id uuid)	16384	EXECUTE
is_role_not_changed(p_user_id uuid, p_new_role user_role, p_new_role_id uuid)	16482	EXECUTE
is_store_manager(p_store_id uuid)	16384	EXECUTE
is_store_manager(p_store_id uuid)	16482	EXECUTE
is_store_member(p_store_id uuid)	16384	EXECUTE
is_store_member(p_store_id uuid)	16481	EXECUTE
is_store_member(p_store_id uuid)	16482	EXECUTE
is_tenant_member(p_tenant_id uuid)	16384	EXECUTE
is_tenant_member(p_tenant_id uuid)	16482	EXECUTE
is_user_creator(p_target_user_id uuid)	16384	EXECUTE
is_user_creator(p_target_user_id uuid)	16482	EXECUTE
link_receipts_to_service(p_service_id uuid, p_receipt_ids jsonb, p_user_id uuid)	16384	EXECUTE
link_receipts_to_service(p_service_id uuid, p_receipt_ids jsonb, p_user_id uuid)	16482	EXECUTE
lock_fiscal_period(p_store_id uuid, p_year integer, p_month integer, p_user_id uuid)	16384	EXECUTE
lock_fiscal_period(p_store_id uuid, p_year integer, p_month integer, p_user_id uuid)	16482	EXECUTE
log_audit_event(p_action text, p_payload jsonb, p_store_id uuid)	16384	EXECUTE
log_audit_event(p_action text, p_payload jsonb, p_store_id uuid)	16482	EXECUTE
log_transaction_changes()	16384	EXECUTE
log_transaction_changes()	16482	EXECUTE
manage_user_memberships(p_user_id uuid, p_memberships jsonb)	16384	EXECUTE
manage_user_memberships(p_user_id uuid, p_memberships jsonb)	16481	EXECUTE
manage_user_memberships(p_user_id uuid, p_memberships jsonb)	16482	EXECUTE
managed_create_store(p_name text, p_address text)	16384	EXECUTE
managed_create_store(p_name text, p_address text)	16482	EXECUTE
managed_create_user(p_max_users integer, p_max_stores integer, p_role text, p_full_name text, p_email text, p_creator_id uuid, p_target_user_id uuid, p_store_id uuid, p_memberships jsonb)	16384	EXECUTE
managed_create_user(p_max_users integer, p_max_stores integer, p_role text, p_full_name text, p_email text, p_creator_id uuid, p_target_user_id uuid, p_store_id uuid, p_memberships jsonb)	16482	EXECUTE
managed_create_user_v2(p_email text, p_full_name text, p_role user_role, p_plan plan_t, p_store_id uuid, p_memberships jsonb, p_max_stores integer, p_max_users integer, p_target_user_id uuid, p_creator_id uuid)	16384	EXECUTE
managed_create_user_v2(p_email text, p_full_name text, p_role user_role, p_plan plan_t, p_store_id uuid, p_memberships jsonb, p_max_stores integer, p_max_users integer, p_target_user_id uuid, p_creator_id uuid)	16482	EXECUTE
managed_delete_product(p_product_id uuid)	16384	EXECUTE
managed_delete_product(p_product_id uuid)	16481	EXECUTE
managed_delete_product(p_product_id uuid)	16482	EXECUTE
managed_delete_user(p_user_id uuid)	16384	EXECUTE
managed_delete_user(p_user_id uuid)	16482	EXECUTE
managed_reset_password(p_user_id uuid, p_caller_id uuid)	16384	EXECUTE
managed_reset_password(p_user_id uuid, p_caller_id uuid)	16482	EXECUTE
managed_revoke_membership(p_membership_id uuid, p_caller_id uuid)	16384	EXECUTE
managed_revoke_membership(p_membership_id uuid, p_caller_id uuid)	16482	EXECUTE
managed_soft_delete_user(p_user_id uuid, p_reason text, p_caller_id uuid)	16384	EXECUTE
managed_soft_delete_user(p_user_id uuid, p_reason text, p_caller_id uuid)	16482	EXECUTE
managed_toggle_product_active(p_product_id uuid, p_is_active boolean)	16384	EXECUTE
managed_toggle_product_active(p_product_id uuid, p_is_active boolean)	16481	EXECUTE
managed_toggle_product_active(p_product_id uuid, p_is_active boolean)	16482	EXECUTE
managed_toggle_user_status(p_user_id uuid, p_is_active boolean, p_caller_id uuid)	16384	EXECUTE
managed_toggle_user_status(p_user_id uuid, p_is_active boolean, p_caller_id uuid)	16482	EXECUTE
managed_update_membership(p_membership_id uuid, p_role user_role, p_status text, p_caller_id uuid)	16384	EXECUTE
managed_update_membership(p_membership_id uuid, p_role user_role, p_status text, p_caller_id uuid)	16482	EXECUTE
managed_update_tenant_plan(p_tenant_id uuid, p_plan plan_t, p_subscription_status text, p_caller_id uuid)	16384	EXECUTE
managed_update_tenant_plan(p_tenant_id uuid, p_plan plan_t, p_subscription_status text, p_caller_id uuid)	16482	EXECUTE
managed_update_user(p_user_id uuid, p_full_name text, p_role user_role, p_role_id uuid, p_is_active boolean, p_max_stores_limit integer, p_max_users_limit integer, p_plan plan_t, p_caller_id uuid)	16384	EXECUTE
managed_update_user(p_user_id uuid, p_full_name text, p_role user_role, p_role_id uuid, p_is_active boolean, p_max_stores_limit integer, p_max_users_limit integer, p_plan plan_t, p_caller_id uuid)	16482	EXECUTE
mark_expired_lots(p_store_id uuid)	16384	EXECUTE
mark_expired_lots(p_store_id uuid)	16482	EXECUTE
next_document_number(p_store_id uuid, p_document_type text, p_user_id uuid)	16384	EXECUTE
next_document_number(p_store_id uuid, p_document_type text, p_user_id uuid)	16482	EXECUTE
oid_dist(oid, oid)	10	EXECUTE
oid_dist(oid, oid)	16384	EXECUTE
oid_dist(oid, oid)	16480	EXECUTE
oid_dist(oid, oid)	16481	EXECUTE
oid_dist(oid, oid)	16482	EXECUTE
on_auth_user_created()	16384	EXECUTE
on_auth_user_created()	16482	EXECUTE
on_pick3_profile_initial_bankroll()	16384	EXECUTE
on_pick3_profile_initial_bankroll()	16482	EXECUTE
perform_inventory_adjustment(p_store_id uuid, p_product_id uuid, p_quantity_delta numeric, p_reason text, p_user_id uuid, p_unit_cost_adjustment numeric, p_operation_date timestamp with time zone)	16384	EXECUTE
perform_inventory_adjustment(p_store_id uuid, p_product_id uuid, p_quantity_delta numeric, p_reason text, p_user_id uuid, p_unit_cost_adjustment numeric, p_operation_date timestamp with time zone)	16481	EXECUTE
